source,target,anchor_text
https://www.engadget.com/products/apple/iphone/8/,https://www.engadget.com/2017-09-05-samsung-galaxy-note-8-review.html,Samsung's Galaxy Note 8
https://www.engadget.com/products/apple/iphone/8/,https://www.engadget.com/2017-08-24-essential-phone-ph-1-review.html,Essential PH-1
https://www.engadget.com/2013-03-05-the-daily-roundup-for-03-05-2013.html,https://www.engadget.com/2013-03-05-lg-optimus-g-pro-review.html,
https://www.engadget.com/2013-03-05-the-daily-roundup-for-03-05-2013.html,https://www.engadget.com/2013-03-05-lg-optimus-g-pro-review.html,LG Optimus G Pro review: a phone that lives up to Note-sized expectations
https://www.engadget.com/2008-05-27-panasonics-50-inch-viera-th-50pz800u-plasma-gets-reviewed.html,https://www.engadget.com/2008-04-19-panasonics-46-inch-th-46pz85u-viera-plasma-gets-reviewed.html,a few
https://www.engadget.com/2008-05-27-panasonics-50-inch-viera-th-50pz800u-plasma-gets-reviewed.html,https://www.engadget.com/2008-05-02-panasonics-42-inch-th-42px80u-viera-plasma-reviewed.html,reviewed of late
https://www.engadget.com/products/apple/macbook-pro-13-inch-2020/,https://www.engadget.com/macbook-pro-m1-review-163011742.html,reviewed the M1 model in 2020
https://www.engadget.com/products/apple/macbook-pro-13-inch-2020/,https://www.engadget.com/apple-macbook-air-m1-review-140031323.html,fan-less MacBook Air
https://www.engadget.com/2011-12-12-galaxy-player-4-0-review.html,https://www.engadget.com/2010-09-07-ipod-touch-review-2010.html,iPod touch
https://www.engadget.com/2011-12-12-galaxy-player-4-0-review.html,https://www.engadget.com/2011-03-10-samsung-galaxy-s-4g-review.html,T-Mobile's Galaxy S
https://www.engadget.com/2011-12-12-galaxy-player-4-0-review.html,https://www.engadget.com/2010-07-01-motorola-droid-x-review.html,Droid X
https://www.engadget.com/2011-12-12-galaxy-player-4-0-review.html,https://www.engadget.com/2011-10-27-htc-rhyme-review.html,Rhyme
https://www.engadget.com/2011-12-12-galaxy-player-4-0-review.html,https://www.engadget.com/2010-06-22-iphone-4-review.html,iPhone 4
https://www.engadget.com/2011-12-12-galaxy-player-4-0-review.html,https://www.engadget.com/2010-11-30-airsync-for-doubletwist-brings-wireless-syncing-to-android-phone.html,AirSync
https://www.engadget.com/2010-07-19-how-to-install-pixel-qis-3qi-display-on-your-netbook-and-why.html,https://www.engadget.com/2009-07-09-lenovos-ideapad-s10-2-reviewed-great-battery-life-but-more-of.html,Lenovo IdeaPad S10-2
https://www.engadget.com/2010-07-19-how-to-install-pixel-qis-3qi-display-on-your-netbook-and-why.html,https://www.engadget.com/2010-01-13-acer-aspire-one-532h-review.html,Acer Aspire One 532
https://www.engadget.com/2018-07-11-garmin-forerunner-645-music-review.html,https://www.engadget.com/2017-10-22-fitbit-ionic-review-good-fitness-tracker-passable-smartwatch.html,Fitbit Ionic
https://www.engadget.com/2018-07-11-garmin-forerunner-645-music-review.html,https://www.engadget.com/2018-03-26-fitbit-versa-review.html,Versa
https://www.engadget.com/2018-07-11-garmin-forerunner-645-music-review.html,https://www.engadget.com/2017-10-30-samsung-gear-sport-review.html,Samsung Gear Sport
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2013-03-12-htc-one-review.html,HTC One
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2012-04-02-htc-one-x-review.html,One X
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2012-04-02-htc-one-s-review.html,One S
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2012-10-29-htc-8x-review-windows-phone-8s-compact-flagship.html,Windows Phone 8X
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2013-07-24-nokia-lumia-1020-review.html,Nokia Lumia 1020
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2013-11-18-nokia-lumia-1520-review.html,1520
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2014-02-19-nokia-lumia-icon-review.html,Icon
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2013-09-24-sony-xperia-z1-review.html,Sony Xperia Z1
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2014-03-04-lg-g-pro-2-review.html,LG
https://www.engadget.com/products/htc/one/m8/,https://www.engadget.com/2012-03-08-lytro-camera-review.html,Lytro-style
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2012-11-15-lenovo-ideapad-yoga-13-review.html,Yoga
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-02-11-lenovo-thinkpad-tablet-2-review.html,ThinkPad Tablet 2
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-02-05-microsoft-surface-pro-review.html,Surface Pro
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-06-22-acer-aspire-p3-review.html,Acer Aspire P3
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2012-10-23-dell-xps-12-review.html,Dell XPS 12
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2012-11-15-lenovo-ideapad-yoga-13-review.html,Yoga 13
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-06-22-acer-aspire-p3-review.html,Acer Aspire P3
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2012-12-17-sony-vaio-duo-11-review.html,Sony VAIO Duo 11
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-06-04-sony-vaio-pro-11-review.html,Sony VAIO Pro 11
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-03-29-msi-slidebook-s20-review.html,MSI Slidebook S20
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-02-06-asus-taichi-21-review.html,ASUS TAICHI 21
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-02-05-microsoft-surface-pro-review.html,Microsoft Surface Pro
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2012-10-23-dell-xps-12-review.html,Dell XPS 12
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-02-06-asus-taichi-21-review.html,ASUS TAICHI 21
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-06-04-sony-vaio-pro-11-review.html,Sony's VAIO Pro 11
https://www.engadget.com/2013-07-04-lenovo-thinkpad-helix-review.html,https://www.engadget.com/2013-02-05-microsoft-surface-pro-review.html,Microsoft Surface Pro review
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2016-02-25-razer-blade-stealth-review.html,even made a bid for my dream laptop
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2012-02-22-razer-blade-review.html,Razer Blade laptop before it
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2016-10-05-asus-zenbook-3-review.html,ASUS ZenBook 3
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2016-07-06-hp-spectre-13-3-review.html,HP Spectre 13
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2016-06-28-huawei-matebook-review.html,Huawei MateBook
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2016-05-13-lenovo-thinkpad-x1-tablet-review.html,Lenovo ThinkPad X1 Tablet
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2015-01-28-dell-xps-13-review-2015.html,Dell XPS 13
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2016-02-25-razer-blade-stealth-review.html,Razer Blade Stealth
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2015-10-21-surface-pro-4-review.html,Microsoft Surface Pro 4
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2015-11-26-lenovo-yoga-900-review.html,Lenovo Yoga 900
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2016-05-17-nvidia-geforce-gtx-1080-review.html,an NVIDIA GTX 1080
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/products/dell/xps/13/2015/,Dell's XPS 13
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2016-04-25-apple-macbook-review-2016.html,Apple's latest MacBook
https://www.engadget.com/2016-10-22-razer-blade-stealth-core-review.html,https://www.engadget.com/2015-10-15-valves-steam-link-review.html,Steam in-home streaming
https://www.engadget.com/gigabyte-aero-17-hdr-xb-review-150000244.html,https://www.engadget.com/2019-02-13-gigabyte-aero-15-y9-gaming-laptop-review.html,past Aero models
https://www.engadget.com/gigabyte-aero-17-hdr-xb-review-150000244.html,https://www.engadget.com/dell-xps-17-review-2020-170006738.html,2020 Dell XPS 17
https://www.engadget.com/gigabyte-aero-17-hdr-xb-review-150000244.html,https://www.engadget.com/asus-rog-zephyrus-duo-15-review-150003509.html,Zephyrus 15 Duo’s
https://www.engadget.com/products/nvidia/geforce-rtx-3070/,https://www.engadget.com/2018-09-19-nvidia-rtx-2080-ti-review.html,2080 Ti
https://www.engadget.com/products/nvidia/geforce-rtx-3070/,https://www.engadget.com/nvidia-rtx-3080-review-ray-tracing-130054340.html,3080
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2011-07-19-sony-ericsson-xperia-neo-review.html,Xperia Neo
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/products/sony/tablet/p/,Tablet P
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2013-02-20-sony-xperia-z-review.html,Xperia Z
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2013-09-24-sony-xperia-z1-review.html,Z1
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2014-03-25-htc-one-2014-review.html,HTC One (M8)
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2013-09-30-samsung-galaxy-note-3-review.html,Galaxy Note 3
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2013-09-24-sony-xperia-z1-review.html,Z1 review
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2013-07-24-nokia-lumia-1020-review.html,Lumia 1020
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2013-07-12-samsung-galaxy-s4-zoom-review.html,"Galaxy ""Zoom"""
https://www.engadget.com/2014-04-18-sony-xperia-z2-review.html,https://www.engadget.com/2014-01-30-sony-xperia-z1-compact-review.html,Z1 Compact
https://www.engadget.com/2019-12-12-nvidia-rtx-2060-2070-super-user-reviews-wanted.html,https://www.engadget.com/products/nvidia/rtx-2060-super/,RTX 2060 Super
https://www.engadget.com/2019-12-12-nvidia-rtx-2060-2070-super-user-reviews-wanted.html,https://www.engadget.com/products/nvidia/rtx-2070-super/,2070 Super
https://www.engadget.com/2019-12-12-nvidia-rtx-2060-2070-super-user-reviews-wanted.html,https://www.engadget.com/2019-12-05-amd-radeon-rx-5700-and-5700-xt-gpu-reviews-wanted.html,Last week
https://www.engadget.com/2019-12-12-nvidia-rtx-2060-2070-super-user-reviews-wanted.html,https://www.engadget.com/2019-12-06-oneplus-7-pro-user-reviews.html,user review roundup
https://www.engadget.com/2019-12-12-nvidia-rtx-2060-2070-super-user-reviews-wanted.html,https://www.engadget.com/products/nvidia/rtx-2060-super/,2060 Super
https://www.engadget.com/2019-12-12-nvidia-rtx-2060-2070-super-user-reviews-wanted.html,https://www.engadget.com/products/nvidia/rtx-2070-super/,2070 Super
https://www.engadget.com/products/amd/radeon-rx-5700/,https://www.engadget.com/2019-02-07-amd-radeon-vii-review-video-4k-benchmarks.html,Radeon VII
https://www.engadget.com/2019-06-07-nintendo-fans-take-another-look-at-the-switch.html,https://www.engadget.com/2019-03-07-nintendo-switch-review-two-years.html,Nintendo Switch
https://www.engadget.com/2015-11-04-apple-carplay-review.html,https://www.engadget.com/2015-10-01-iphone-6s-and-6s-plus-review.html,iPhone
https://www.engadget.com/2015-11-04-apple-carplay-review.html,https://www.engadget.com/2015-09-22-ios-9-review.html,Apple Maps
https://www.engadget.com/2012-12-21-nokia-lumia-820-for-att-review.html,https://www.engadget.com/2012-11-02-nokia-lumia-920-review.html,Lumia 920
https://www.engadget.com/2012-12-21-nokia-lumia-820-for-att-review.html,https://www.engadget.com/2012-10-29-windows-phone-8-review.html,Windows Phone
https://www.engadget.com/2012-12-21-nokia-lumia-820-for-att-review.html,https://www.engadget.com/2012-11-12-nokia-lumia-820-review.html,Nokia Lumia 820
https://www.engadget.com/2012-12-21-nokia-lumia-820-for-att-review.html,https://www.engadget.com/2012-11-12-nokia-lumia-920-for-att-review.html,920
https://www.engadget.com/2012-12-21-nokia-lumia-820-for-att-review.html,https://www.engadget.com/2012-10-29-htc-8x-review-windows-phone-8s-compact-flagship.html,HTC Windows Phone 8X
https://www.engadget.com/2012-12-21-nokia-lumia-820-for-att-review.html,https://www.engadget.com/2012-11-12-nokia-lumia-920-for-att-review.html,Lumia 920
https://www.engadget.com/google-pixel-buds-2020-user-reviews-wanted-150020467.html,https://www.engadget.com/2017-11-25-google-pixel-buds-review.html,the original Pixel Buds
https://www.engadget.com/google-pixel-buds-2020-user-reviews-wanted-150020467.html,https://www.engadget.com/products/google/pixel-buds-2020/,product page
https://www.engadget.com/google-pixel-buds-2020-user-reviews-wanted-150020467.html,https://www.engadget.com/samsung-galaxy-z-flip-reader-reviews-143043067.html,user review roundup
https://www.engadget.com/google-pixel-buds-2020-user-reviews-wanted-150020467.html,https://www.engadget.com/products/google/pixel-buds-2020/,Review the Google Pixel Buds (2020) here
https://www.engadget.com/google-pixel-buds-2020-user-reviews-wanted-150020467.html,https://www.engadget.com/products/google/pixel-buds-2020/,Google Pixel Buds (2020) product page
https://www.engadget.com/2019-07-18-the-best-high-tech-hiking-backpacking-upgrades.html,https://www.engadget.com/2019-07-17-outdoor-adventure-emergency-tech-hiking-skiing.html,in case of an emergency
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2010-12-30-htc-media-link-dlna-streamer-review.html,Media Link
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2012-04-02-htc-one-x-review.html,One X
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2012-04-02-htc-one-s-review.html,One S
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2012-05-25-samsung-galaxy-s-iii-review.html,Galaxy S III
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2012-04-02-htc-one-x-review.html,One X
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2012-04-02-htc-one-s-review.html,One S
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2012-05-10-htc-evo-4g-lte-for-sprint-review.html,EVO 4G LTE
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2012-04-13-htc-one-v-review.html,One V
https://www.engadget.com/2012-06-14-htc-media-link-hd-review.html,https://www.engadget.com/2011-04-13-kyocera-echo-review.html,Kyocera Echo
https://www.engadget.com/2013-04-17-sony-nex-3n-review.html,https://www.engadget.com/2012-05-31-sony-nex-f3-review.html,Sony NEX-F3 review
https://www.engadget.com/2013-04-17-sony-nex-3n-review.html,https://www.engadget.com/2011-07-20-sony-alpha-nex-c3-review.html,Sony NEX-C3 review
https://www.engadget.com/2013-04-17-sony-nex-3n-review.html,https://www.engadget.com/2012-05-31-sony-nex-f3-review.html,NEX-F3
